"DATE","TRAJ","SHORT_TRAJ","AMP_TMP2M_mean","AMP_RH_mean","AMP_WS_mean","AMP_PREC_sum","O3_max","PM10","PM2.5"
1996-12-10,5,3,-1.67142857142857,94.4285714285714,0.0224489795918367,5.8,NA,NA,NA
1996-12-11,2,1,-0.0224489795918367,94.8775510204082,0.0877551020408163,0.1,NA,NA,NA
1996-12-12,3,5,0.130612244897959,94.7959183673469,0.0571428571428571,0,NA,NA,NA
1996-12-13,3,4,3.20408163265306,96.5918367346939,0.336734693877551,16.1,NA,NA,NA
1996-12-14,3,2,2.1275,97.475,0.2575,9.4,NA,NA,NA
1996-12-15,5,2,0.448979591836735,95.3265306122449,0.187755102040816,0,NA,NA,NA
1996-12-16,2,1,0.0836734693877551,97.9183673469388,0.202040816326531,0,NA,NA,NA
1996-12-17,5,5,4.16938775510204,85.734693877551,0.922448979591837,0,NA,NA,NA
1996-12-18,3,5,4.53469387755102,85.6122448979592,0.897959183673469,0,NA,NA,NA
1996-12-19,3,4,8.39591836734694,75.6326530612245,1.84897959183673,0.1,NA,NA,NA
1996-12-20,3,4,6.98163265306122,90.0408163265306,0.516326530612245,1.8,NA,NA,NA
1996-12-21,3,1,1.16530612244898,96.4489795918367,0.277551020408163,10.7,NA,NA,NA
1996-12-22,1,3,-0.955102040816327,95.734693877551,0,12.6,NA,NA,NA
1996-12-23,3,4,-0.210204081632653,96.530612244898,0,20.8,NA,NA,NA
1996-12-24,6,2,-3.97551020408163,93.469387755102,0,6,NA,NA,NA
1996-12-25,7,3,-6.30204081632653,88.4081632653061,0,10.9,NA,NA,NA
1996-12-26,1,3,-10.9387755102041,76.4081632653061,0,0.2,NA,NA,NA
1996-12-27,1,3,-13.2244897959184,82.0816326530612,0,0.3,NA,NA,NA
1996-12-28,1,3,-13.0632653061224,83.9183673469388,0,0.3,NA,NA,NA
1996-12-29,1,3,-13.2367346938776,84.9387755102041,0,1.6,NA,NA,NA
1996-12-30,7,1,-15.7163265306122,82.8775510204082,0,0,NA,NA,NA
1996-12-31,1,1,-10.4469387755102,86.1224489795918,0,2.2,NA,NA,NA
1997-01-01,5,1,-8.85714285714286,91.5510204081633,0,11.2,NA,NA,NA
1997-01-02,5,3,-6.68367346938776,93.3877551020408,0,13.2,NA,NA,NA
1997-01-03,3,1,-4.09387755102041,93.9795918367347,0,17.2,NA,NA,NA
1997-01-04,3,4,-2.1,96.6,0,17.2,NA,NA,NA
1997-01-05,3,5,NA,NA,NA,0,NA,NA,NA
1997-01-06,3,3,-1.54074074074074,97.6666666666667,0,0,NA,NA,NA
1997-01-07,5,3,-2.53469387755102,95.4081632653061,0,0,NA,NA,NA
1997-01-08,3,1,-3.31020408163265,94.1836734693878,0,0,NA,NA,NA
1997-01-09,3,1,-2.62244897959184,93.7142857142857,0,8.9,NA,NA,NA
1997-01-10,5,3,-1.32448979591837,93.7142857142857,0,3.3,NA,NA,NA
1997-01-11,5,2,-1.02857142857143,94.5714285714286,0,1.6,NA,NA,NA
1997-01-12,2,2,-2.10408163265306,94.6734693877551,0,0,NA,NA,NA
1997-01-13,5,3,-1.03125,93.65625,0,0,NA,NA,NA
1997-01-14,5,3,-0.941176470588235,94.7058823529412,0,0,NA,NA,NA
1997-01-15,5,2,-2.60408163265306,96.5510204081633,0,0,NA,NA,NA
1997-01-16,2,1,-3.98571428571429,95.9183673469388,0,0,NA,NA,NA
1997-01-17,2,1,-5.94489795918367,94.3469387755102,0.0102040816326531,0,NA,NA,NA
1997-01-18,2,5,-1.921875,94,0.040625,0,NA,NA,NA
1997-01-19,3,5,4.02941176470588,93.8235294117647,0.635294117647059,0.5,NA,NA,NA
1997-01-20,3,4,3.87755102040816,91.4489795918367,0.440816326530612,13,NA,NA,NA
1997-01-21,2,2,0.381632653061225,95.9183673469388,0.104081632653061,8.6,NA,NA,NA
1997-01-22,2,1,0.263265306122449,96.3061224489796,0.177551020408163,0,NA,NA,NA
1997-01-23,3,2,1.41224489795918,89.2040816326531,0.379591836734694,0,NA,NA,NA
1997-01-24,2,1,2.490625,86.5,0.171875,0,NA,NA,NA
1997-01-25,3,3,-2.12941176470588,91,0.570588235294118,0,NA,NA,NA
1997-01-26,6,3,-3.01224489795918,80.469387755102,0.487755102040816,0,NA,NA,NA
1997-01-27,6,3,-4.5469387755102,86.0612244897959,0.312244897959184,0,NA,NA,NA
1997-01-28,6,2,-6.2265306122449,83.5102040816327,0.263265306122449,0,NA,NA,NA
1997-01-29,5,2,-3.17551020408163,82.2857142857143,0.195918367346939,0.1,NA,NA,NA
